"","lhs","rhs","support","confidence","lift","count"
"388","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,0.6,1.48695652173913,6
"399","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"400","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"401","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"402","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.857142857142857,1.80952380952381,6
"403","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,1,2.47826086956522,6
"404","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,1,3.5625,6
"405","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"406","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"407","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"408","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.857142857142857,1.80952380952381,6
"409","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,1,2.47826086956522,6
"410","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,1,3.5625,6
"411","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"412","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"413","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"414","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.857142857142857,1.80952380952381,6
"415","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,1,2.47826086956522,6
"416","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,1,3.5625,6
"417","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"418","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"419","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"420","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.75,1.58333333333333,6
"421","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,1,2.47826086956522,6
"422","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,1,3.5625,6
"429","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"430","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"431","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"432","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"433","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.857142857142857,1.80952380952381,6
"434","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,0.6,2.1375,6
"435","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"436","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"437","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"438","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"439","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.75,1.58333333333333,6
"440","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,0.6,1.48695652173913,6
"441","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"442","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"443","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"444","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"445","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.857142857142857,1.80952380952381,6
"446","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,1,2.47826086956522,6
"447","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,1,3.5625,6
